"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IWD"
"Rune-Sealed Wall","U","U","0","","0","","0","","","0","","0","","0","","0","",""
"Skyship Buccaneer","U","U","0","","0","","0","","","0","","0","","0","","0","",""
"Sphinx of Forgotten Lore","U","M","0","","0","","0","","","0","","0","","0","","0","",""
"Strix Lookout","U","C","0","","0","","0","","","0","","0","","0","","0","",""
"Uncharted Voyage","U","C","0","","0","","0","","","0","","0","","0","","0","",""
"Abyssal Harvester","B","R","0","","0","","0","","","0","","0","","0","","0","",""
"Arbiter of Woe","B","U","0","","0","","0","","","0","","0","","0","","0","",""
"Billowing Shriekmass","B","U","0","","0","","0","","","0","","0","","0","","0","",""
"Blasphemous Edict","B","R","0","","0","","0","","","0","","0","","0","","0","",""
"Bloodthirsty Conqueror","B","M","0","","0","","0","","","0","","0","","0","","0","",""
"Crypt Feaster","B","C","0","","0","","0","","","0","","0","","0","","0","",""
"Gutless Plunderer","B","C","0","","0","","0","","","0","","0","","0","","0","",""
"High-Society Hunter","B","R","0","","0","","0","","","0","","0","","0","","0","",""
"Hungry Ghoul","B","C","0","","0","","0","","","0","","0","","0","","0","",""
"Infernal Vessel","B","U","0","","0","","0","","","0","","0","","0","","0","",""
"Infestation Sage","B","C","0","","0","","0","","","0","","0","","0","","0","",""
"Midnight Snack","B","U","0","","0","","0","","","0","","0","","0","","0","",""
"Nine-Lives Familiar","B","R","0","","0","","0","","","0","","0","","0","","0","",""
"Revenge of the Rats","B","U","0","","0","","0","","","0","","0","","0","","0","",""
"Sanguine Syphoner","B","C","0","","0","","0","","","0","","0","","0","","0","",""
"Seeker's Folly","B","U","0","","0","","0","","","0","","0","","0","","0","",""
"Soul-Shackled Zombie","B","C","0","","0","","0","","","0","","0","","0","","0","",""
"Stab","B","C","0","","0","","0","","","0","","0","","0","","0","",""
"Tinybones, Bauble Burglar","B","R","0","","0","","0","","","0","","0","","0","","0","",""
"Tragic Banshee","B","U","0","","0","","0","","","0","","0","","0","","0","",""
"Vampire Gourmand","B","U","0","","0","","0","","","0","","0","","0","","0","",""
"Vampire Soulcaller","B","C","0","","0","","0","","","0","","0","","0","","0","",""
"Vengeful Bloodwitch","B","U","0","","0","","0","","","0","","0","","0","","0","",""
"Zul Ashur, Lich Lord","B","R","0","","0","","0","","","0","","0","","0","","0","",""
"Battlesong Berserker","R","U","0","","0","","0","","","0","","0","","0","","0","",""
"Boltwave","R","U","0","","0","","0","","","0","","0","","0","","0","",""
"Bulk Up","R","U","0","","0","","0","","","0","","0","","0","","0","",""
"Chandra, Flameshaper","R","M","0","","0","","0","","","0","","0","","0","","0","",""
"Courageous Goblin","R","C","0","","0","","0","","","0","","0","","0","","0","",""
"Crackling Cyclops","R","C","0","","0","","0","","","0","","0","","0","","0","",""
"Dragon Trainer","R","U","0","","0","","0","","","0","","0","","0","","0","",""
"Electroduplicate","R","R","0","","0","","0","","","0","","0","","0","","0","",""
"Fiery Annihilation","R","U","0","","0","","0","","","0","","0","","0","","0","",""
"Goblin Boarders","R","C","0","","0","","0","","","0","","0","","0","","0","",""
"Goblin Negotiation","R","U","0","","0","","0","","","0","","0","","0","","0","",""
"Gorehorn Raider","R","C","0","","0","","0","","","0","","0","","0","","0","",""
"Incinerating Blast","R","C","0","","0","","0","","","0","","0","","0","","0","",""
"Kellan, Planar Trailblazer","R","R","0","","0","","0","","","0","","0","","0","","0","",""
"Rite of the Dragoncaller","R","M","0","","0","","0","","","0","","0","","0","","0","",""
"Searslicer Goblin","R","R","0","","0","","0","","","0","","0","","0","","0","",""
"Slumbering Cerberus","R","U","0","","0","","0","","","0","","0","","0","","0","",""
"Sower of Chaos","R","C","0","","0","","0","","","0","","0","","0","","0","",""
"Strongbox Raider","R","U","0","","0","","0","","","0","","0","","0","","0","",""
"Twinflame Tyrant","R","M","0","","0","","0","","","0","","0","","0","","0","",""
"Ambush Wolf","G","C","0","","0","","0","","","0","","0","","0","","0","",""
"Apothecary Stomper","G","C","0","","0","","0","","","0","","0","","0","","0","",""
"Beast-Kin Ranger","G","C","0","","0","","0","","","0","","0","","0","","0","",""
"Cackling Prowler","G","C","0","","0","","0","","","0","","0","","0","","0","",""
"Eager Trufflesnout","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Elfsworn Giant","G","C","0","","0","","0","","","0","","0","","0","","0","",""
"Elvish Regrower","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Felling Blow","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Loot, Exuberant Explorer","G","R","0","","0","","0","","","0","","0","","0","","0","",""
"Mossborn Hydra","G","R","0","","0","","0","","","0","","0","","0","","0","",""
"Needletooth Pack","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Preposterous Proportions","G","R","0","","0","","0","","","0","","0","","0","","0","",""
"Quakestrider Ceratops","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Quilled Greatwurm","G","M","0","","0","","0","","","0","","0","","0","","0","",""
"Spinner of Souls","G","R","0","","0","","0","","","0","","0","","0","","0","",""
"Sylvan Scavenging","G","R","0","","0","","0","","","0","","0","","0","","0","",""
"Treetop Snarespinner","G","C","0","","0","","0","","","0","","0","","0","","0","",""
"Alesha, Who Laughs at Fate","BR","R","0","","0","","0","","","0","","0","","0","","0","",""
"Anthem of Champions","WG","R","0","","0","","0","","","0","","0","","0","","0","",""
"Ashroot Animist","RG","R","0","","0","","0","","","0","","0","","0","","0","",""
"Dreadwing Scavenger","UB","U","0","","0","","0","","","0","","0","","0","","0","",""
"Elenda, Saint of Dusk","WB","R","0","","0","","0","","","0","","0","","0","","0","",""
"Fiendish Panda","WB","U","0","","0","","0","","","0","","0","","0","","0","",""
"Koma, World-Eater","UG","R","0","","0","","0","","","0","","0","","0","","0","",""
"Kykar, Zephyr Awakener","WU","R","0","","0","","0","","","0","","0","","0","","0","",""
"Niv-Mizzet, Visionary","UR","M","0","","0","","0","","","0","","0","","0","","0","",""
"Perforating Artist","BR","U","0","","0","","0","","","0","","0","","0","","0","",""
"Wardens of the Cycle","BG","U","0","","0","","0","","","0","","0","","0","","0","",""
"Zimone, Paradox Sculptor","UG","M","0","","0","","0","","","0","","0","","0","","0","",""
"Banner of Kinship","","R","0","","0","","0","","","0","","0","","0","","0","",""
"Fishing Pole","","U","0","","0","","0","","","0","","0","","0","","0","",""
"Leyline Axe","","R","0","","0","","0","","","0","","0","","0","","0","",""
"Quick-Draw Katana","","C","0","","0","","0","","","0","","0","","0","","0","",""
"Ravenous Amulet","","U","0","","0","","0","","","0","","0","","0","","0","",""
"Scrawling Crawler","","R","0","","0","","0","","","0","","0","","0","","0","",""
"Soulstone Sanctuary","","R","0","","0","","0","","","0","","0","","0","","0","",""
"Ajani, Caller of the Pride","W","M","0","","0","","0","","","0","","0","","0","","0","",""
"Ajani's Pridemate","W","U","0","","0","","0","","","0","","0","","0","","0","",""
"Angel of Finality","W","U","0","","0","","0","","","0","","0","","0","","0","",""
"Authority of the Consuls","W","R","0","","0","","0","","","0","","0","","0","","0","",""
"Banishing Light","W","C","0","","0","","0","","","0","","0","","0","","0","",""
"Cathar Commando","W","C","0","","0","","0","","","0","","0","","0","","0","",""
"Day of Judgment","W","R","0","","0","","0","","","0","","0","","0","","0","",""
"Giada, Font of Hope","W","R","0","","0","","0","","","0","","0","","0","","0","",""
"Healer's Hawk","W","C","0","","0","","0","","","0","","0","","0","","0","",""
"Make Your Move","W","C","0","","0","","0","","","0","","0","","0","","0","",""
"Mischievous Pup","W","U","0","","0","","0","","","0","","0","","0","","0","",""
"Resolute Reinforcements","W","U","0","","0","","0","","","0","","0","","0","","0","",""
"Savannah Lions","W","U","0","","0","","0","","","0","","0","","0","","0","",""
"Serra Angel","W","U","0","","0","","0","","","0","","0","","0","","0","",""
"Stroke of Midnight","W","U","0","","0","","0","","","0","","0","","0","","0","",""
"Youthful Valkyrie","W","U","0","","0","","0","","","0","","0","","0","","0","",""
"Aegis Turtle","U","C","0","","0","","0","","","0","","0","","0","","0","",""
"Aetherize","U","U","0","","0","","0","","","0","","0","","0","","0","",""
"Brineborn Cutthroat","U","U","0","","0","","0","","","0","","0","","0","","0","",""
"Essence Scatter","U","U","0","","0","","0","","","0","","0","","0","","0","",""
"Extravagant Replication","U","R","0","","0","","0","","","0","","0","","0","","0","",""
"Fleeting Distraction","U","C","0","","0","","0","","","0","","0","","0","","0","",""
"Imprisoned in the Moon","U","U","0","","0","","0","","","0","","0","","0","","0","",""
"Lightshell Duo","U","C","0","","0","","0","","","0","","0","","0","","0","",""
"Micromancer","U","U","0","","0","","0","","","0","","0","","0","","0","",""
"Mocking Sprite","U","C","0","","0","","0","","","0","","0","","0","","0","",""
"An Offer You Can't Refuse","U","U","0","","0","","0","","","0","","0","","0","","0","",""
"Omniscience","U","M","0","","0","","0","","","0","","0","","0","","0","",""
"Run Away Together","U","C","0","","0","","0","","","0","","0","","0","","0","",""
"Self-Reflection","U","U","0","","0","","0","","","0","","0","","0","","0","",""
"Spectral Sailor","U","U","0","","0","","0","","","0","","0","","0","","0","",""
"Think Twice","U","C","0","","0","","0","","","0","","0","","0","","0","",""
"Time Stop","U","R","0","","0","","0","","","0","","0","","0","","0","",""
"Tolarian Terror","U","C","0","","0","","0","","","0","","0","","0","","0","",""
"Witness Protection","U","C","0","","0","","0","","","0","","0","","0","","0","",""
"Bake into a Pie","B","C","0","","0","","0","","","0","","0","","0","","0","",""
"Burglar Rat","B","C","0","","0","","0","","","0","","0","","0","","0","",""
"Diregraf Ghoul","B","U","0","","0","","0","","","0","","0","","0","","0","",""
"Eaten Alive","B","C","0","","0","","0","","","0","","0","","0","","0","",""
"Exsanguinate","B","U","0","","0","","0","","","0","","0","","0","","0","",""
"Fake Your Own Death","B","C","0","","0","","0","","","0","","0","","0","","0","",""
"Hero's Downfall","B","U","0","","0","","0","","","0","","0","","0","","0","",""
"Liliana, Dreadhorde General","B","M","0","","0","","0","","","0","","0","","0","","0","",""
"Macabre Waltz","B","C","0","","0","","0","","","0","","0","","0","","0","",""
"Marauding Blight-Priest","B","C","0","","0","","0","","","0","","0","","0","","0","",""
"Painful Quandary","B","R","0","","0","","0","","","0","","0","","0","","0","",""
"Phyrexian Arena","B","R","0","","0","","0","","","0","","0","","0","","0","",""
"Pilfer","B","C","0","","0","","0","","","0","","0","","0","","0","",""
"Reassembling Skeleton","B","U","0","","0","","0","","","0","","0","","0","","0","",""
"Rise of the Dark Realms","B","M","0","","0","","0","","","0","","0","","0","","0","",""
"Rune-Scarred Demon","B","R","0","","0","","0","","","0","","0","","0","","0","",""
"Stromkirk Bloodthief","B","U","0","","0","","0","","","0","","0","","0","","0","",""
"Vampire Nighthawk","B","U","0","","0","","0","","","0","","0","","0","","0","",""
"Zombify","B","U","0","","0","","0","","","0","","0","","0","","0","",""
"Abrade","R","U","0","","0","","0","","","0","","0","","0","","0","",""
"Axgard Cavalry","R","C","0","","0","","0","","","0","","0","","0","","0","",""
"Brass's Bounty","R","R","0","","0","","0","","","0","","0","","0","","0","",""
"Brazen Scourge","R","U","0","","0","","0","","","0","","0","","0","","0","",""
"Burst Lightning","R","C","0","","0","","0","","","0","","0","","0","","0","",""
"Drakuseth, Maw of Flames","R","R","0","","0","","0","","","0","","0","","0","","0","",""
"Etali, Primal Storm","R","R","0","","0","","0","","","0","","0","","0","","0","",""
"Fanatical Firebrand","R","C","0","","0","","0","","","0","","0","","0","","0","",""
"Firebrand Archer","R","C","0","","0","","0","","","0","","0","","0","","0","",""
"Firespitter Whelp","R","U","0","","0","","0","","","0","","0","","0","","0","",""
"Flamewake Phoenix","R","R","0","","0","","0","","","0","","0","","0","","0","",""
"Frenzied Goblin","R","U","0","","0","","0","","","0","","0","","0","","0","",""
"Goblin Surprise","R","C","0","","0","","0","","","0","","0","","0","","0","",""
"Heartfire Immolator","R","U","0","","0","","0","","","0","","0","","0","","0","",""
"Hidetsugu's Second Rite","R","U","0","","0","","0","","","0","","0","","0","","0","",""
"Involuntary Employment","R","C","0","","0","","0","","","0","","0","","0","","0","",""
"Krenko, Mob Boss","R","R","0","","0","","0","","","0","","0","","0","","0","",""
"Seismic Rupture","R","U","0","","0","","0","","","0","","0","","0","","0","",""
"Shivan Dragon","R","U","0","","0","","0","","","0","","0","","0","","0","",""
"Slagstorm","R","R","0","","0","","0","","","0","","0","","0","","0","",""
"Spitfire Lagac","R","C","0","","0","","0","","","0","","0","","0","","0","",""
"Sure Strike","R","C","0","","0","","0","","","0","","0","","0","","0","",""
"Thrill of Possibility","R","C","0","","0","","0","","","0","","0","","0","","0","",""
"Affectionate Indrik","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Bite Down","G","C","0","","0","","0","","","0","","0","","0","","0","",""
"Blanchwood Armor","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Broken Wings","G","C","0","","0","","0","","","0","","0","","0","","0","",""
"Bushwhack","G","C","0","","0","","0","","","0","","0","","0","","0","",""
"Doubling Season","G","M","0","","0","","0","","","0","","0","","0","","0","",""
"Dwynen, Gilt-Leaf Daen","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Dwynen's Elite","G","C","0","","0","","0","","","0","","0","","0","","0","",""
"Elvish Archdruid","G","R","0","","0","","0","","","0","","0","","0","","0","",""
"Garruk's Uprising","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Genesis Wave","G","R","0","","0","","0","","","0","","0","","0","","0","",""
"Ghalta, Primal Hunger","G","R","0","","0","","0","","","0","","0","","0","","0","",""
"Giant Growth","G","C","0","","0","","0","","","0","","0","","0","","0","",""
"Gnarlid Colony","G","C","0","","0","","0","","","0","","0","","0","","0","",""
"Grow from the Ashes","G","C","0","","0","","0","","","0","","0","","0","","0","",""
"Inspiring Call","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Llanowar Elves","G","C","0","","0","","0","","","0","","0","","0","","0","",""
"Mild-Mannered Librarian","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Nessian Hornbeetle","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Overrun","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Reclamation Sage","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Scavenging Ooze","G","R","0","","0","","0","","","0","","0","","0","","0","",""
"Snakeskin Veil","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Vivien Reid","G","M","0","","0","","0","","","0","","0","","0","","0","",""
"Wary Thespian","G","C","0","","0","","0","","","0","","0","","0","","0","",""
"Wildwood Scourge","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Balmor, Battlemage Captain","UR","U","0","","0","","0","","","0","","0","","0","","0","",""
"Consuming Aberration","UB","R","0","","0","","0","","","0","","0","","0","","0","",""
"Empyrean Eagle","WU","U","0","","0","","0","","","0","","0","","0","","0","",""
"Good-Fortune Unicorn","WG","U","0","","0","","0","","","0","","0","","0","","0","",""
"Heroic Reinforcements","WR","U","0","","0","","0","","","0","","0","","0","","0","",""
"Lathril, Blade of the Elves","BG","R","0","","0","","0","","","0","","0","","0","","0","",""
"Muldrotha, the Gravetide","UBG","M","0","","0","","0","","","0","","0","","0","","0","",""
"Progenitus","WUBRG","M","0","","0","","0","","","0","","0","","0","","0","",""
"Ruby, Daring Tracker","RG","U","0","","0","","0","","","0","","0","","0","","0","",""
"Swiftblade Vindicator","WR","R","0","","0","","0","","","0","","0","","0","","0","",""
"Tatyova, Benthic Druid","UG","U","0","","0","","0","","","0","","0","","0","","0","",""
"Thousand-Year Storm","UR","R","0","","0","","0","","","0","","0","","0","","0","",""
"Adventuring Gear","","U","0","","0","","0","","","0","","0","","0","","0","",""
"Burnished Hart","","U","0","","0","","0","","","0","","0","","0","","0","",""
"Campus Guide","","C","0","","0","","0","","","0","","0","","0","","0","",""
"Gleaming Barrier","","C","0","","0","","0","","","0","","0","","0","","0","",""
"Goldvein Pick","","C","0","","0","","0","","","0","","0","","0","","0","",""
"Heraldic Banner","","U","0","","0","","0","","","0","","0","","0","","0","",""
"Juggernaut","","U","0","","0","","0","","","0","","0","","0","","0","",""
"Meteor Golem","","U","0","","0","","0","","","0","","0","","0","","0","",""
"Solemn Simulacrum","","R","0","","0","","0","","","0","","0","","0","","0","",""
"Swiftfoot Boots","","U","0","","0","","0","","","0","","0","","0","","0","",""
"Bloodfell Caves","","C","0","","0","","0","","","0","","0","","0","","0","",""
"Blossoming Sands","","C","0","","0","","0","","","0","","0","","0","","0","",""
"Dismal Backwater","","C","0","","0","","0","","","0","","0","","0","","0","",""
"Evolving Wilds","","C","0","","0","","0","","","0","","0","","0","","0","",""
"Jungle Hollow","","C","0","","0","","0","","","0","","0","","0","","0","",""
"Rogue's Passage","","U","0","","0","","0","","","0","","0","","0","","0","",""
"Rugged Highlands","","C","0","","0","","0","","","0","","0","","0","","0","",""
"Scoured Barrens","","C","0","","0","","0","","","0","","0","","0","","0","",""
"Secluded Courtyard","","U","0","","0","","0","","","0","","0","","0","","0","",""
"Swiftwater Cliffs","","C","0","","0","","0","","","0","","0","","0","","0","",""
"Thornwood Falls","","C","0","","0","","0","","","0","","0","","0","","0","",""
"Tranquil Cove","","C","0","","0","","0","","","0","","0","","0","","0","",""
"Wind-Scarred Crag","","C","0","","0","","0","","","0","","0","","0","","0","",""
"Condemn","W","U","0","","0","","0","","","0","","0","","0","","0","",""
"Sphinx's Tutelage","U","U","0","","0","","0","","","0","","0","","0","","0","",""
"Grim Tutor","B","M","0","","0","","0","","","0","","0","","0","","0","",""
"Goblin Bushwhacker","R","C","0","","0","","0","","","0","","0","","0","","0","",""
"Embercleave","R","M","0","","0","","0","","","0","","0","","0","","0","",""
"Paradise Druid","G","U","0","","0","","0","","","0","","0","","0","","0","",""
"Bloom Tender","G","R","0","","0","","0","","","0","","0","","0","","0","",""
"Akroma's Memorial","","M","0","","0","","0","","","0","","0","","0","","0","",""
"Temporal Manipulation","U","M","0","","0","","0","","","0","","0","","0","","0","",""
"Fiend Artisan","BG","M","0","","0","","0","","","0","","0","","0","","0","",""
